Sherlock	NP0	sherlock
once	AV0	once
looked	VVD	look
for	PRP	for
the	AT0	the
means	NN0	means
by	PRP	by
which	DTQ	which
the	AT0	the
poison	NN1	poison
had	VHD	have
entered	VVN	enter
the	AT0	the
system	NN1	system
.	SENT	.
As	CJS	as
you	PNP	you
saw	VVD	see
,	PUN	,
I	PNP	i
discovered	VVD	discover|discovered
a	AT0	a
thorn	NN1	thorn
which	DTQ	which
had	VHD	have
been	VBN	be
driven	VVN	drive|driven
or	CJC	or
shot	VVN	shoot
with	PRP	with
no	AT0	no
great	AJ0	great
force	NN1	force
into	PRP	into
the	AT0	the
scalp	NN1	scalp
.	SENT	.
You	PNP	you
observe	VVB	observe
that	CJT	that
the	AT0	the
part	NN1	part
struck	VVD	strike
was	VBD	be
that	CJT	that
which	DTQ	which
would	VM0	would
be	VBI	be
turned	VVN	turn
towards	PRP	towards
the	AT0	the
hole	NN1	hole
in	PRP	in
the	AT0	the
ceiling	NN1	ceiling
if	CJS	if
the	AT0	the
man	NN1	man
were	VBD	be
erect	AJ0	erect
in	PRP	in
his	DPS	he
chair	NN1	chair
.	SENT	.
Now	AV0	now
examine	VVB	examine
the	AT0	the
thorn	NN1	thorn
.	SENT	.
""""	PUQ	""""
I	PNP	i
took	VVD	take
it	PNP	it
up	AVP	up
gingerly	AV0	gingerly
and	CJC	and
held	VVD	hold|held
it	PNP	it
in	PRP	in
the	AT0	the
light	NN1	light
of	PRF	of
the	AT0	the
lantern	NN1	lantern
.	SENT	.
It	PNP	it
was	VBD	be
long	AJ0	long
,	PUN	,
sharp	AJ0	sharp
,	PUN	,
and	CJC	and
black	AJ0	black
,	PUN	,
with	PRP	with
a	AT0	a
glazed	AJ0	glazed|glaze
look	NN1	look
near	PRP	near
the	AT0	the
point	NN1	point
as	AV0	as
though	CJS	though
some	DT0	some
gummy	AJ0	gummy
substance	NN1	substance
had	VHD	have
dried	VVN	dry|dried
upon	PRP	upon
it	PNP	it
.	SENT	.
The	AT0	the
blunt	AJ0	blunt
end	NN1	end
had	VHD	have
been	VBN	be
trimmed	VVN	trim|trimmed
and	CJC	and
rounded	VVN	round|rounded
off	AVP	off
with	PRP	with
a	AT0	a
knife	NN1	knife
.	SENT	.
""""	PUQ	""""
Is	VBZ	be
that	CJT	that
an	AT0	an
English	AJ0	english
thorn	NN1	thorn
?	SENT	?
""""	PUQ	""""
he	PNP	he
asked	VVD	ask
.	SENT	.
""""	PUQ	""""
No	ITJ	no
,	PUN	,
it	PNP	it
certainly	AV0	certainly
is	VBZ	be
not	XX0	not
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
With	PRP	with
all	DT0	all
these	DT0	these
data	NN0	data
you	PNP	you
should	VM0	should
be	VBI	be
able	AJ0	able
to	TO0	to
draw	VVI	draw
some	DT0	some
just	AJ0	just
inference	NN1	inference
.	SENT	.
But	CJC	but
here	AV0	here
are	VBB	be
the	AT0	the
regulars	NN2	regular
:	PUN	:
so	AV0	so
the	AT0	the
auxiliary	AJ0	auxiliary
forces	NN2	force
may	VM0	may
beat	VVI	beat
a	AT0	a
retreat	NN1	retreat
.	SENT	.
""""	PUQ	""""
As	CJS	as
he	PNP	he
spoke	VVD	speak
,	PUN	,
the	AT0	the
steps	NN2	step
which	DTQ	which
had	VHD	have
been	VBN	be
coming	VVG	come|coming
nearer	AV0	near
sounded	VVD	sound
loudly	AV0	loudly
on	PRP	on
the	AT0	the
passage	NN1	passage
,	PUN	,
and	CJC	and
a	AT0	a
very	AV0	very
stout	AJ0	stout
,	PUN	,
portly	AJ0	portly
man	NN1	man
in	PRP	in
a	AT0	a
gray	AJ0	gray
suit	NN1	suit
strode	VVD	stride
heavily	AV0	heavily
into	PRP	into
the	AT0	the
room	NN1	room
.	SENT	.
He	PNP	he
was	VBD	be
red-faced	AJ0	red-faced
,	PUN	,
burly	AJ0	burly
and	CJC	and
plethoric	AJ0	plethoric
,	PUN	,
with	PRP	with
a	AT0	a
pair	NN0	pair
of	PRF	of
very	AV0	very
small	AJ0	small
twinkling	AJ0	twinkle|twinkling
eyes	NN2	eye
which	DTQ	which
looked	VVD	look
keenly	AV0	keenly
out	AVP	out
from	PRP	from
between	PRP	between
swollen	AJ0	swollen|swell
and	CJC	and
puffy	AJ0	puffy
pouches	NN2	pouch
.	SENT	.
He	PNP	he
was	VBD	be
closely	AV0	closely
followed	VVN	follow
by	PRP	by
an	AT0	an
inspector	NN1	inspector
in	PRP	in
uniform	NN1	uniform
,	PUN	,
and	CJC	and
by	PRP	by
the	AT0	the
still	AV0	still
palpitating	AJ0	palpitating|palpitate
Thaddeus	NP0	thaddeus
Sholto	NP0	sholto
.	SENT	.
""""	PUQ	""""
Here	AV0	here
's	VBZ	be
a	AT0	a
business	NN1	business
!	SENT	!
""""	PUQ	""""
he	PNP	he
cried	VVD	cry
,	PUN	,
in	PRP	in
a	AT0	a
muffled	AJ0	muffled|muffle
,	PUN	,
husky	AJ0	husky
voice	NN1	voice
.	SENT	.
""""	PUQ	""""
Here	AV0	here
's	VBZ	be
a	AT0	a
pretty	AJ0	pretty
business	NN1	business
!	SENT	!
But	CJC	but
who	PNQ	who
are	VBB	be
all	DT0	all
these	DT0	these
?	SENT	?
Why	AVQ	why
,	PUN	,
the	AT0	the
house	NN1	house
seems	VVZ	seem
to	TO0	to
be	VBI	be
as	AV0	as
full	AJ0	full
as	CJS	as
a	AT0	a
rabbit-warren	NN1	rabbit-warren
!	SENT	!
""""	PUQ	""""
""""	PUQ	""""
I	PNP	i
think	VVB	think
you	PNP	you
must	VM0	must
recollect	VVI	recollect
me	PNP	i
,	PUN	,
Mr.	NP0	mr.
Athelney	NP0	athelney
Jones	NP0	jones
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
Holmes	NP0	holmes
,	PUN	,
quietly	AV0	quietly
.	SENT	.
""""	PUQ	""""
Why	AVQ	why
,	PUN	,
of	PRF	of
course	NN1	course
I	PNP	i
do	VDB	do
!	SENT	!
""""	PUQ	""""
he	PNP	he
wheezed	VVD	wheeze
.	SENT	.
""""	PUQ	""""
It	PNP	it
's	VBZ	be
Mr.	NP0	mr.
Sherlock	NP0	sherlock
Holmes	NP0	holmes
,	PUN	,
the	AT0	the
theorist	NN1	theorist
.	SENT	.
Remember	VVB	remember
you	PNP	you
!	SENT	!
I	PNP	i
'll	VM0	will
never	AV0	never
forget	VVI	forget
how	AVQ	how
you	PNP	you
lectured	VVD	lecture
us	PNP	we
all	DT0	all
on	PRP	on
causes	NN2	cause
and	CJC	and
inferences	NN2	inference
and	CJC	and
effects	NN2	effect
in	PRP	in
the	AT0	the
Bishopgate	NP0	bishopgate
jewel	NN1	jewel
case	NN1	case
.	SENT	.
It	PNP	it
's	VBZ	be
true	AJ0	true
you	PNP	you
set	VVB	set
us	PNP	we
on	PRP	on
the	AT0	the
right	AJ0	right
track	NN1	track
;	PUN	;
but	CJC	but
you	PNP	you
'll	VM0	will
own	VVI	own
now	AV0	now
that	CJT	that
it	PNP	it
was	VBD	be
more	AV0	more
by	PRP	by
good	AJ0	good
luck	NN1	luck
than	CJS	than
good	AJ0	good
guidance	NN1	guidance
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
It	PNP	it
was	VBD	be
a	AT0	a
piece	NN1	piece
of	PRF	of
very	AV0	very
simple	AJ0	simple
reasoning	NN1	reasoning|reason
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Oh	ITJ	oh
,	PUN	,
come	VVB	come
,	PUN	,
now	AV0	now
,	PUN	,
come	VVB	come
!	SENT	!
Never	AV0	never
be	VBI	be
ashamed	AJ0	ashamed
to	TO0	to
own	VVI	own
up	AVP	up
.	SENT	.
But	CJC	but
what	DTQ	what
is	VBZ	be
all	DT0	all
this	DT0	this
?	SENT	?
Bad	AJ0	bad
business	NN1	business
!	SENT	!
Bad	AJ0	bad
business	NN1	business
!	SENT	!
Stern	AJ0	stern
facts	NN2	fact
here	AV0	here
,	PUN	,
---	AJ0	---
no	AT0	no
room	NN1	room
for	PRP	for
theories	NN2	theory
.	SENT	.
How	AVQ	how
lucky	AJ0	lucky
that	CJT	that
I	PNP	i
happened	VVD	happen
to	TO0	to
be	VBI	be
out	AVP	out
at	PRP	at
Norwood	NP0	norwood
over	PRP	over
another	DT0	another
case	NN1	case
!	SENT	!
I	PNP	i
was	VBD	be
at	PRP	at
the	AT0	the
station	NN1	station
when	AVQ	when
the	AT0	the
message	NN1	message
arrived	VVD	arrive
.	SENT	.
What	DTQ	what
d'you	NP0	d'you
think	VVB	think
the	AT0	the
man	NN1	man
died	VVD	die
of	PRF	of
?	SENT	?
""""	PUQ	""""
""""	PUQ	""""
Oh	ITJ	oh
,	PUN	,
this	DT0	this
is	VBZ	be
hardly	AV0	hardly
a	AT0	a
case	NN1	case
for	PRP	for
me	PNP	i
to	TO0	to
theorize	VVI	theorize
over	AVP	over
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
Holmes	NP0	holmes
,	PUN	,
dryly	AV0	dryly
.	SENT	.
""""	PUQ	""""
No	ITJ	no
,	PUN	,
no.	NN1	no.
Still	AV0	still
,	PUN	,
we	PNP	we
ca	VM0	can
n't	XX0	not
deny	VVI	deny
that	CJT	that
you	PNP	you
hit	VVD	hit
the	AT0	the
nail	NN1	nail
on	PRP	on
the	AT0	the
head	NN1	head
sometimes	AV0	sometimes
.	SENT	.
Dear	ITJ	dear
me	PNP	i
!	SENT	!
Door	NN1	door
locked	VVD	lock|locked
,	PUN	,
I	PNP	i
understand	VVB	understand
.	SENT	.
Jewels	NN2	jewel
worth	PRP	worth
half	DT0	half
a	AT0	a
million	CRD	million
missing	AJ0	missing|miss
.	SENT	.
How	AVQ	how
was	VBD	be
the	AT0	the
window	NN1	window
?	SENT	?
""""	PUQ	""""
""""	PUQ	""""
Fastened	VVN	fasten
;	PUN	;
but	CJC	but
there	EX0	there
are	VBB	be
steps	NN2	step
on	PRP	on
the	AT0	the
sill	NN1	sill
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Well	AV0	well
,	PUN	,
well	AV0	well
,	PUN	,
if	CJS	if
it	PNP	it
was	VBD	be
fastened	VVN	fasten
the	AT0	the
steps	NN2	step
could	VM0	could
have	VHI	have
nothing	PNI	nothing
to	TO0	to
do	VDI	do
with	PRP	with
the	AT0	the
matter	NN1	matter
.	SENT	.
That	DT0	that
's	VBZ	be
common	AJ0	common
sense	NN1	sense
.	SENT	.
Man	NN1	man
might	VM0	might
have	VHI	have
died	VVN	die
in	PRP	in
a	AT0	a
fit	NN1	fit
;	PUN	;
but	CJC	but
then	AV0	then
the	AT0	the
jewels	NN2	jewel
are	VBB	be
missing	VVG	miss|missing
.	SENT	.
Ha	ITJ	ha
!	SENT	!
I	PNP	i
have	VHB	have
a	AT0	a
theory	NN1	theory
.	SENT	.
These	DT0	these
flashes	NN2	flash
come	VVB	come
upon	PRP	upon
me	PNP	i
at	PRP	at
times	NN2	time
.	SENT	.
---	AJ0	---
Just	AJ0	just
step	NN1	step
outside	AV0	outside
,	PUN	,
sergeant	NN1	sergeant
,	PUN	,
and	CJC	and
you	PNP	you
,	PUN	,
Mr.	NP0	mr.
Sholto	NP0	sholto
.	SENT	.
Your	DPS	you
friend	NN1	friend
can	VM0	can
remain	VVI	remain
.	SENT	.
---	AJ0	---
What	DTQ	what
do	VDB	do
you	PNP	you
think	VVI	think
of	PRF	of
this	DT0	this
,	PUN	,
Holmes	NP0	holmes
?	SENT	?
Sholto	NP0	sholto
was	VBD	be
,	PUN	,
on	PRP	on
his	DPS	he
own	DT0	own
confession	NN1	confession
,	PUN	,
with	PRP	with
his	DPS	he
brother	NN1	brother
last	ORD	last
night	NN1	night
.	SENT	.
The	AT0	the
brother	NN1	brother
died	VVD	die
in	PRP	in
a	AT0	a
fit	NN1	fit
,	PUN	,
on	PRP	on
which	DTQ	which
Sholto	NP0	sholto
walked	VVD	walk
off	AVP	off
with	PRP	with
the	AT0	the
treasure	NN1	treasure
.	SENT	.
How	AVQ	how
's	VBZ	be
that	DT0	that
?	SENT	?
""""	PUQ	""""
""""	PUQ	""""
On	PRP	on
which	DTQ	which
the	AT0	the
dead	AJ0	dead
man	NN1	man
very	AV0	very
considerately	AV0	considerately
got	VVN	get
up	AVP	up
and	CJC	and
locked	VVD	lock|locked
the	AT0	the
door	NN1	door
on	PRP	on
the	AT0	the
inside	NN1	inside
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Hum	ITJ	hum
!	SENT	!
There	EX0	there
's	VBZ	be
a	AT0	a
flaw	NN1	flaw
there	AV0	there
.	SENT	.
Let	VVB	let
us	PNP	we
apply	VVI	apply
common	AJ0	common
sense	NN1	sense
to	PRP	to
the	AT0	the
matter	NN1	matter
.	SENT	.
This	DT0	this
Thaddeus	NP0	thaddeus
Sholto	NP0	sholto
WAS	VBD	be
with	PRP	with
his	DPS	he
brother	NN1	brother
;	PUN	;
there	EX0	there
WAS	VBD	be
a	AT0	a
quarrel	NN1	quarrel
;	PUN	;
so	AV0	so
much	AV0	much
we	PNP	we
know	VVB	know
.	SENT	.
The	AT0	the
brother	NN1	brother
is	VBZ	be
dead	AJ0	dead
and	CJC	and
the	AT0	the
jewels	NN2	jewel
are	VBB	be
gone	VVN	go
.	SENT	.
So	AV0	so
much	AV0	much
also	AV0	also
we	PNP	we
know	VVB	know
.	SENT	.
No	ITJ	no
one	PNI	one
saw	VVD	see
the	AT0	the
brother	NN1	brother
from	PRP	from
the	AT0	the
time	NN1	time
Thaddeus	NP0	thaddeus
left	VVD	leave|left
him	PNP	he
.	SENT	.
His	DPS	he
bed	NN1	bed
had	VHD	have
not	XX0	not
been	VBN	be
slept	VVN	sleep
in	PRP	in
.	SENT	.
Thaddeus	NP0	thaddeus
is	VBZ	be
evidently	AV0	evidently
in	PRP	in
a	AT0	a
most	AV0	most
disturbed	AJ0	disturbed|disturb
state	NN1	state
of	PRF	of
mind	NN1	mind
.	SENT	.
His	DPS	he
appearance	NN1	appearance
is	VBZ	be
---	AJ0	---
well	AV0	well
,	PUN	,
not	XX0	not
attractive	AJ0	attractive
.	SENT	.
You	PNP	you
see	VVB	see
that	CJT	that
I	PNP	i
am	VBB	be
weaving	VVG	weave|weaving
my	DPS	i
web	NN1	web
round	PRP	round
Thaddeus	NP0	thaddeus
.	SENT	.
The	AT0	the
net	NN1	net
begins	VVZ	begin
to	TO0	to
close	VVI	close
upon	PRP	upon
him	PNP	he
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
You	PNP	you
are	VBB	be
not	XX0	not
quite	AV0	quite
in	PRP	in
possession	NN1	possession
of	PRF	of
the	AT0	the
facts	NN2	fact
yet	AV0	yet
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
Holmes	NP0	holmes
.	SENT	.
""""	PUQ	""""
This	DT0	this
splinter	NN1	splinter
of	PRF	of
wood	NN1	wood
,	PUN	,
which	DTQ	which
I	PNP	i
have	VHB	have
every	AT0	every
reason	NN1	reason
to	TO0	to
believe	VVI	believe
to	TO0	to
be	VBI	be
poisoned	VVN	poison|poisoned
,	PUN	,
was	VBD	be
in	PRP	in
the	AT0	the
man	NN1	man
's	POS	's
scalp	NN1	scalp
where	CJS	where
you	PNP	you
still	AV0	still
see	VVB	see
the	AT0	the
mark	NN1	mark
;	PUN	;
this	DT0	this
card	NN1	card
,	PUN	,
inscribed	VVN	inscribe|inscribed
as	CJS	as
you	PNP	you
see	VVB	see
it	PNP	it
,	PUN	,
was	VBD	be
on	PRP	on
the	AT0	the
table	NN1	table
;	PUN	;
and	CJC	and
beside	PRP	beside
it	PNP	it
lay	VVD	lie|lay
this	DT0	this
rather	AV0	rather
curious	AJ0	curious
stone-headed	AJ0	stone-headed
instrument	NN1	instrument
.	SENT	.
How	AVQ	how
does	VDZ	do
all	DT0	all
that	CJT	that
fit	VVB	fit
into	PRP	into
your	DPS	you
theory	NN1	theory
?	SENT	?
""""	PUQ	""""
""""	PUQ	""""
Confirms	VVZ	confirm
it	PNP	it
in	PRP	in
every	AT0	every
respect	NN1	respect
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
the	AT0	the
fat	AJ0	fat
detective	NN1	detective
,	PUN	,
pompously	AV0	pompously
.	SENT	.
""""	PUQ	""""
House	NN1	house
is	VBZ	be
full	AJ0	full
of	PRF	of
Indian	AJ0	indian
curiosities	NN2	curiosity
.	SENT	.
Thaddeus	NP0	thaddeus
brought	VVD	bring
this	DT0	this
up	AVP	up
,	PUN	,
and	CJC	and
if	CJS	if
this	DT0	this
splinter	NN1	splinter
be	VBI	be
poisonous	AJ0	poisonous
Thaddeus	NP0	thaddeus
may	VM0	may
as	CJS	as
well	AV0	well
have	VHI	have
made	VVN	make
murderous	AJ0	murderous
use	NN1	use
of	PRF	of
it	PNP	it
as	PRP	as
any	DT0	any
other	AJ0	other
man	NN1	man
.	SENT	.
The	AT0	the
card	NN1	card
is	VBZ	be
some	DT0	some
hocus-pocus	NN1	hocus-pocus
,	PUN	,
---	AJ0	---
a	AT0	a
blind	AJ0	blind
,	PUN	,
as	CJS	as
like	AV0	like
as	CJS	as
not	XX0	not
.	SENT	.
The	AT0	the
only	AJ0	only
question	NN1	question
is	VBZ	be
,	PUN	,
how	AVQ	how
did	VDD	do
he	PNP	he
depart	VVI	depart
?	SENT	?
Ah	ITJ	ah
,	PUN	,
of	PRF	of
course	NN1	course
,	PUN	,
here	AV0	here
is	VBZ	be
a	AT0	a
hole	NN1	hole
in	PRP	in
the	AT0	the
roof	NN1	roof
.	SENT	.
""""	PUQ	""""
With	PRP	with
great	AJ0	great
activity	NN1	activity
,	PUN	,
considering	VVG	consider
his	DPS	he
bulk	NN1	bulk
,	PUN	,
he	PNP	he
sprang	VVD	spring
up	AVP	up
the	AT0	the
steps	NN2	step
and	CJC	and
squeezed	VVD	squeeze|squeezed
through	AVP	through
into	PRP	into
the	AT0	the
garret	NN1	garret
,	PUN	,
and	CJC	and
immediately	AV0	immediately
afterwards	AV0	afterwards
we	PNP	we
heard	VVD	hear
his	DPS	he
exulting	AJ0	exulting|exult
voice	NN1	voice
proclaiming	VVG	proclaim
that	CJT	that
he	PNP	he
had	VHD	have
found	VVN	find
the	AT0	the
trap-door	NN1	trap-door
.	SENT	.
""""	PUQ	""""
He	PNP	he
can	VM0	can
find	VVI	find
something	PNI	something
,	PUN	,
""""	PUQ	""""
remarked	VVD	remark
Holmes	NP0	holmes
,	PUN	,
shrugging	VVG	shrug
his	DPS	he
shoulders	NN2	shoulder
.	SENT	.
""""	PUQ	""""
He	PNP	he
has	VHZ	have
occasional	AJ0	occasional
glimmerings	NN2	glimmering
of	PRF	of
replaced-dns	NP0	replaced-dns
"<repdns text=""reason.Il"" />"
n'y	NP0	n'y
a	AT0	a
pas	NN2	pas
des	NP0	des
sots	NP0	sots
si	NP0	si
incommodes	NP0	incommodes
que	NN1	que
ceux	NN1	ceux
qui	NP0	qui
ont	NN1	ont
de	NP0	de
l'esprit	NN1	l'esprit
!	SENT	!
""""	PUQ	""""
""""	PUQ	""""
You	PNP	you
see	VVB	see
!	SENT	!
""""	PUQ	""""
said	VVD	say|said
Athelney	NP0	athelney
Jones	NP0	jones
,	PUN	,
reappearing	VVG	reappear
down	AVP	down
the	AT0	the
steps	NN2	step
again	AV0	again
.	SENT	.
""""	PUQ	""""
Facts	NN2	fact
are	VBB	be
better	AJC	good
than	CJS	than
mere	AJ0	mere
theories	NN2	theory
,	PUN	,
after	PRP	after
all	DT0	all
.	SENT	.
My	DPS	i
view	NN1	view
of	PRF	of
the	AT0	the
case	NN1	case
is	VBZ	be
confirmed	VVN	confirm|confirmed
.	SENT	.
There	EX0	there
is	VBZ	be
a	AT0	a
trap-door	NN1	trap-door
communicating	VVG	communicate|communicating
with	PRP	with
the	AT0	the
roof	NN1	roof
,	PUN	,
and	CJC	and
it	PNP	it
is	VBZ	be
partly	AV0	partly
open	AJ0	open
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
It	PNP	it
was	VBD	be
I	PNP	i
who	PNQ	who
opened	VVD	open|opened
it	PNP	it
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Oh	ITJ	oh
,	PUN	,
indeed	AV0	indeed
!	SENT	!
You	PNP	you
did	VDD	do
notice	VVI	notice
it	PNP	it
,	PUN	,
then	AV0	then
?	SENT	?
""""	PUQ	""""
He	PNP	he
seemed	VVD	seem
a	AT0	a
little	AV0	little
crestfallen	AJ0	crestfallen
at	PRP	at
the	AT0	the
discovery	NN1	discovery
.	SENT	.
""""	PUQ	""""
Well	AV0	well
,	PUN	,
whoever	PNQ	whoever
noticed	VVD	notice
it	PNP	it
,	PUN	,
it	PNP	it
shows	VVZ	show
how	AVQ	how
our	DPS	we
gentleman	NN1	gentleman
got	VVD	get
away	AV0	away
.	SENT	.
Inspector	NP0	inspector
!	SENT	!
""""	PUQ	""""
""""	PUQ	""""
Yes	ITJ	yes
,	PUN	,
sir	NN1	sir
,	PUN	,
""""	PUQ	""""
from	PRP	from
the	AT0	the
passage	NN1	passage
.	SENT	.
""""	PUQ	""""
Ask	VVB	ask
Mr.	NP0	mr.
Sholto	NP0	sholto
to	TO0	to
step	VVI	step
this	DT0	this
way	NN1	way
.	SENT	.
---	AJ0	---
Mr.	NP0	mr.
Sholto	NP0	sholto
,	PUN	,
it	PNP	it
is	VBZ	be
my	DPS	i
duty	NN1	duty
to	TO0	to
inform	VVI	inform
you	PNP	you
that	CJT	that
anything	PNI	anything
which	DTQ	which
you	PNP	you
may	VM0	may
say	VVI	say
will	VM0	will
be	VBI	be
used	VVN	use|used
against	PRP	against
you	PNP	you
.	SENT	.
I	PNP	i
arrest	VVB	arrest
you	PNP	you
in	PRP	in
the	AT0	the
queen	NN1	queen
's	POS	's
name	NN1	name
as	CJS	as
being	VBG	be
concerned	AJ0	concerned|concern
in	PRP	in
the	AT0	the
death	NN1	death
of	PRF	of
your	DPS	you
brother	NN1	brother
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
There	AV0	there
,	PUN	,
now	AV0	now
!	SENT	!
Did	VDD	do
n't	XX0	not
I	PNP	i
tell	VVI	tell
you	PNP	you
!	SENT	!
""""	PUQ	""""
cried	VVD	cry
the	AT0	the
poor	AJ0	poor
little	AJ0	little
man	NN1	man
,	PUN	,
throwing	VVG	throw|throwing
out	AVP	out
his	DPS	he
hands	NN2	hand
,	PUN	,
and	CJC	and
looking	VVG	look|looking
from	PRP	from
one	PNI	one
to	PRP	to
the	AT0	the
other	NN1	other
of	PRF	of
us	PNP	we
.	SENT	.
""""	PUQ	""""
Do	VDB	do
n't	XX0	not
trouble	VVI	trouble
yourself	PNX	yourself
about	PRP	about
it	PNP	it
,	PUN	,
Mr.	NP0	mr.
Sholto	NP0	sholto
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
Holmes	NP0	holmes
.	SENT	.
""""	PUQ	""""
I	PNP	i
think	VVB	think
that	CJT	that
I	PNP	i
can	VM0	can
engage	VVI	engage
to	TO0	to
clear	VVI	clear
you	PNP	you
of	PRF	of
the	AT0	the
charge	NN1	charge
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Do	VDB	do
n't	XX0	not
promise	VVI	promise
too	AV0	too
much	AV0	much
,	PUN	,
Mr.	NP0	mr.
Theorist	NN1	theorist
,	PUN	,
---	NN1	---
do	VDB	do
n't	XX0	not
promise	VVI	promise
too	AV0	too
much	AV0	much
!	SENT	!
""""	PUQ	""""
snapped	VVD	snap
the	AT0	the
detective	NN1	detective
.	SENT	.
""""	PUQ	""""
You	PNP	you
may	VM0	may
find	VVI	find
it	PNP	it
a	AT0	a
harder	AJC	hard
matter	NN1	matter
than	CJS	than
you	PNP	you
think	VVB	think
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Not	XX0	not
only	AV0	only
will	VM0	will
I	PNP	i
clear	VVI	clear
him	PNP	he
,	PUN	,
Mr.	NP0	mr.
Jones	NP0	jones
,	PUN	,
but	CJC	but
I	PNP	i
will	VM0	will
make	VVI	make
you	PNP	you
a	AT0	a
free	AJ0	free
present	NN1	present
of	PRF	of
the	AT0	the
name	NN1	name
and	CJC	and
description	NN1	description
of	PRF	of
one	CRD	one
of	PRF	of
the	AT0	the
two	CRD	two
people	NN0	people
who	PNQ	who
were	VBD	be
in	PRP	in
this	DT0	this
room	NN1	room
last	ORD	last
night	NN1	night
.	SENT	.
His	DPS	he
name	NN1	name
,	PUN	,
I	PNP	i
have	VHB	have
every	AT0	every
reason	NN1	reason
to	TO0	to
believe	VVI	believe
,	PUN	,
is	VBZ	be
Jonathan	NP0	jonathan
Small	NP0	small
.	SENT	.
He	PNP	he
is	VBZ	be
a	AT0	a
poorly-educated	AJ0	poorly-educated
man	NN1	man
,	PUN	,
small	AJ0	small
,	PUN	,
active	AJ0	active
,	PUN	,
with	PRP	with
his	DPS	he
right	AJ0	right
leg	NN1	leg
off	AVP	off
,	PUN	,
and	CJC	and
wearing	VVG	wear|wearing
a	AT0	a
wooden	AJ0	wooden
stump	NN1	stump
which	DTQ	which
is	VBZ	be
worn	VVN	wear|worn
away	AV0	away
upon	PRP	upon
the	AT0	the
inner	AJ0	inner
side	NN1	side
.	SENT	.
His	DPS	he
left	AJ0	left|leave
boot	NN1	boot
has	VHZ	have
a	AT0	a
coarse	AJ0	coarse
,	PUN	,
square-toed	AJ0	square-toed
sole	NN1	sole
,	PUN	,
with	PRP	with
an	AT0	an
iron	NN1	iron
band	NN1	band
round	PRP	round
the	AT0	the
heel	NN1	heel
.	SENT	.
He	PNP	he
is	VBZ	be
a	AT0	a
middle-aged	AJ0	middle-aged
man	NN1	man
,	PUN	,
much	AV0	much
sunburned	AJ0	sunburned|sunburn
,	PUN	,
and	CJC	and
has	VHZ	have
been	VBN	be
a	AT0	a
convict	NN1	convict
.	SENT	.
These	DT0	these
few	DT0	few
indications	NN2	indication
may	VM0	may
be	VBI	be
of	PRF	of
some	DT0	some
assistance	NN1	assistance
to	PRP	to
you	PNP	you
,	PUN	,
coupled	VVN	couple|coupled
with	PRP	with
the	AT0	the
fact	NN1	fact
that	CJT	that
there	EX0	there
is	VBZ	be
a	AT0	a
good	AJ0	good
deal	NN1	deal
of	PRF	of
skin	NN1	skin
missing	VVG	miss|missing
from	PRP	from
the	AT0	the
palm	NN1	palm
of	PRF	of
his	DPS	he
hand	NN1	hand
.	SENT	.
The	AT0	the
other	AJ0	other
man	NN1	man
---	NN1	---
""""	PUQ	""""
""""	PUQ	""""
Ah	ITJ	ah
!	SENT	!
the	AT0	the
other	AJ0	other
man	NN1	man
---	NN1	---
?	SENT	?
""""	PUQ	""""
asked	VVD	ask
Athelney	NP0	athelney
Jones	NP0	jones
,	PUN	,
in	PRP	in
a	AT0	a
sneering	AJ0	sneering|sneer
voice	NN1	voice
,	PUN	,
but	CJC	but
impressed	VVD	impress
none	PNI	none
the	AT0	the
less	AV0	less
,	PUN	,
as	CJS	as
I	PNP	i
could	VM0	could
easily	AV0	easily
see	VVI	see
,	PUN	,
by	PRP	by
the	AT0	the
precision	NN1	precision
of	PRF	of
the	AT0	the
other	NN1	other
's	POS	's
manner	NN1	manner
.	SENT	.
""""	PUQ	""""
Is	VBZ	be
a	AT0	a
rather	AV0	rather
curious	AJ0	curious
person	NN1	person
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
Sherlock	NP0	sherlock
Holmes	NP0	holmes
,	PUN	,
turning	VVG	turn|turning
upon	PRP	upon
his	DPS	he
heel	NN1	heel
.	SENT	.
""""	PUQ	""""
I	PNP	i
hope	VVB	hope
before	AV0	before
very	AV0	very
long	AJ0	long
to	TO0	to
be	VBI	be
able	AJ0	able
to	TO0	to
introduce	VVI	introduce
you	PNP	you
to	PRP	to
the	AT0	the
pair	NN0	pair
